고객ID,사용기기,사용OS,유입경로,회원상태,거주지,연령,성별,서비스총구매수,총구매금액,총수정요청수,총추가결제금액
1.00102E+11,iPhone,iOS11.4.1,네이버블로그,정상회원,충청도,19,남성,1,106600,0,6600
1.00102E+11,iPhone,iOS11.4.1,네이버블로그,정상회원,충청도,19,남성,1,11600,0,6600
1.00102E+11,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,26,,1,116600,0,6600
1.00102E+11,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,47,,2,28200,0,13200
1.00102E+11,iPhone,iOS11.4.1,유튜브,정상회원,경기도,32,남성,1,26600,0,6600
10010201028,SM-G935S,Android8.0.0,유튜브,정상회원,경기도,23,여성,1,117000,1,17000
10010201031,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,32,남성,1,16600,0,6600
10010201038,SM-J111F,Android5.1.1,검색광고,정상회원,경기도,26,여성,1,0,-1,0
1001020104,SM-G960N,Android8.0.0,네이버블로그,정상회원,전라도,30,여성,1,16600,0,6600
10010201041,LGM-X600L,Android7.1.1,네이버블로그,정상회원,전라도,27,남성,1,36600,0,6600
10010201051,SM-J111F,Android5.1.1,네이버블로그,정상회원,전라도,25,남성,1,14100,0,6600
10010201056,SM-N935S,Android7.0,네이버블로그,탈퇴,전라도,23,남성,1,16600,0,6600
10010201058,SM-A720S,Android8.0.0,유튜브,정상회원,전라도,37,남성,1,16600,0,6600
10010201078,Mi A1,Android8.1.0,검색광고,정상회원,전라도,25,여성,1,31600,0,6600
1.00102E+11,iPhone,iOS11.4.1,네이버카페,정상회원,전라도,45,남성,1,25000,0,0
1.00102E+11,SM-J111F,Android5.1.1,유튜브,정상회원,경상도,25,남성,1,10000,0,0
1.00102E+11,SM-J111F,Android5.1.1,네이버블로그,정상회원,제주도,25,남성,1,20000,0,0
10010201324,SM-G955N,Android8.0.0,유튜브,정상회원,서울시,36,남성,1,30000,0,0
1001030021,SM-G965N,Android8.0.0,검색광고,정상회원,서울시,28,남성,1,31400,0,6400
10010300210,SM-G965N,Android8.0.0,검색광고,정상회원,서울시,35,남성,1,56400,0,6400
1.00103E+11,LG-F800S,Android8.0.0,네이버블로그,정상회원,서울시,22,남성,1,706400,0,6400
1.00103E+11,SM-G930K,Android7.0,인스타그램,정상회원,서울시,21,여성,2,27800,0,12800
1.00103E+11,SM-N935S,Android7.0,인스타그램,정상회원,서울시,29,,1,56400,0,6400
1.00103E+11,SM-J111F,Android5.1.1,네이버카페,정상회원,서울시,21,,1,51400,0,6400
1.00103E+11,SM-J111F,Android5.1.1,유튜브,정상회원,서울시,25,,1,1006400,0,6400
1.00103E+11,SM-G930K,Android7.0,네이버블로그,정상회원,서울시,20,남성,1,36400,0,6400
1.00103E+11,iPhone,iOS11.4.1,유튜브,정상회원,경기도,36,,2,77800,0,12800
1.00103E+11,SM-N916K,Android6.0.1,유튜브,정상회원,경기도,29,,1,56400,0,6400
1.00103E+11,iPhone,iOS11.4.1,검색광고,정상회원,경기도,48,남성,4,595600,0,25600
1.00103E+11,SM-J111F,Android5.1.1,검색광고,정상회원,경기도,35,남성,2,47800,0,12800
1.00103E+11,SM-J111F,Android5.1.1,검색광고,정상회원,경기도,25,여성,1,106400,0,6400
1.00103E+11,iPhone,iOS11.4.1,검색광고,정상회원,경기도,25,남성,2,161800,0,12800
1.00103E+11,iPhone,iOS11.4.1,검색광고,정상회원,경기도,41,남성,1,106400,0,6400
10010300213,SM-N935S,Android7.0,검색광고,정상회원,경기도,45,남성,1,1006400,0,6400
1.00103E+11,SM-A720S,Android8.0.0,검색광고,정상회원,경기도,26,여성,1,56400,0,6400
1.00103E+11,SM-G950N,Android7.0,검색광고,탈퇴,경기도,,남성,1,106400,0,6400
1.00103E+11,SM-N916K,Android6.0.1,검색광고,정상회원,경기도,24,남성,1,16400,0,6400
1.00103E+11,SM-G935S,Android8.0.0,검색광고,정상회원,경기도,38,남성,1,12400,0,6400
10010300214,SM-G930K,Android7.0,검색광고,탈퇴,경기도,21,여성,1,36400,0,6400
1.00103E+11,SM-T820,Android7.0,검색광고,정상회원,서울시,23,여성,2,162800,0,12800
1.00103E+11,SM-N916K,Android6.0.1,검색광고,정상회원,서울시,26,남성,1,76400,0,6400
1.00103E+11,SM-G950N,Android7.0,검색광고,정상회원,서울시,26,여성,1,26400,0,6400
1.00103E+11,SM-T820,Android7.0,검색광고,정상회원,서울시,26,남성,2,95800,0,12800
1.00103E+11,LM-G710N,Android8.0.0,검색광고,정상회원,서울시,28,남성,1,56400,0,6400
1.00103E+11,iPhone,iOS11.4.1,검색광고,정상회원,서울시,42,남성,2,22800,0,12800
1.00103E+11,SM-G935S,Android8.0.0,검색광고,정상회원,서울시,23,남성,1,16400,0,6400
1.00103E+11,SM-A520S,Android8.0.0,검색광고,정상회원,충청도,35,여성,1,16400,0,6400
1.00103E+11,iPhone,iOS11.4.1,검색광고,정상회원,서울시,31,남성,2,120800,0,12800
1.00103E+11,SM-N950N,Android8.0.0,검색광고,정상회원,서울시,22,여성,1,14400,0,6400
1.00103E+11,iPhone,iOS11.4.1,검색광고,정상회원,서울시,31,남성,1,11400,0,6400
1.00103E+11,SM-A520S,Android8.0.0,네이버블로그,탈퇴처리중,서울시,23,남성,2,122800,0,12800
1.00103E+11,iPhone,iOS11.4.1,네이버블로그,정상회원,서울시,31,여성,1,14400,0,6400
10010300217,SM-N950N,Android8.0.0,구글광고,정상회원,서울시,26,남성,1,35400,0,6400
1.00103E+11,SM-G960N,Android8.0.0,인스타그램,정상회원,서울시,24,남성,1,51400,0,6400
1.00103E+11,iPhone,iOS11.4.1,유튜브,정상회원,경상도,34,남성,1,16400,0,6400
1.00103E+11,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,22,남성,1,116400,0,6400
1.00103E+11,SM-A520S,Android8.0.0,구글광고,정상회원,경상도,30,남성,1,11400,0,6400
1.00103E+11,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,31,남성,1,56400,0,6400
1.00103E+11,SM-N950N,Android8.0.0,검색광고,정상회원,경상도,27,여성,1,56400,0,6400
1.00103E+11,SM-G930K,Android7.0,유튜브,정상회원,경상도,34,남성,1,16400,0,6400
1.00103E+11,iPhone,iOS11.4.1,유튜브,정상회원,경기도,23,남성,1,56400,0,6400
1.00103E+11,SM-G935S,Android8.0.0,네이버카페,정상회원,경기도,23,여성,2,87800,0,12800
1.00103E+11,SM-N915L,Android6.0.1,유튜브,정상회원,경기도,23,남성,1,11400,0,6400
1.00103E+11,SM-N950N,Android8.0.0,유튜브,정상회원,경기도,31,남성,1,206400,0,6400
1.00103E+11,SM-G950N,Android7.0,인스타그램,정상회원,경기도,23,남성,1,11400,0,6400
1.00103E+11,Mi A1,Android8.1.0,유튜브,정상회원,경기도,,남성,1,11400,0,6400
1.00103E+11,iPhone,iOS11.4.1,네이버블로그,탈퇴,경기도,21,남성,2,11400,-1,6400
10010300220,SM-G930K,Android7.0,검색광고,정상회원,경기도,30,,3,128200,0,19200
10010300221,SM-G935S,Android8.0.0,유튜브,정상회원,경기도,32,남성,1,116400,0,6400
10010300223,SM-N916K,Android6.0.1,네이버블로그,정상회원,전라도,27,남성,4,90600,0,25600
10010300224,SM-G965N,Android8.0.0,유튜브,정상회원,전라도,31,남성,1,13400,0,6400
10010300226,SM-G935S,Android8.0.0,네이버블로그,탈퇴,전라도,41,남성,1,24600,1,16600
1001030023,SM-J730K,Android7.0,유튜브,정상회원,경기도,44,남성,1,12400,0,6400
10010300230,SM-J730K,Android7.0,유튜브,정상회원,경기도,21,남성,1,13900,0,6400
10010300234,SM-N960N,Android8.1.0,인스타그램,정상회원,경기도,20,남성,1,11400,0,6400
10010300235,SM-G950N,Android7.0,유튜브,정상회원,경기도,25,남성,1,11400,0,6400
10010300237,SM-N960N,Android8.1.0,네이버블로그,정상회원,경기도,40,남성,1,21400,0,6400
1001030024,SM-J730K,Android7.0,유튜브,정상회원,경기도,28,남성,1,21600,1,16600
10010300241,iPhone,iOS12.0,네이버블로그,정상회원,충청도,33,,2,78000,1,23000
10010300243,iPhone,iOS11.4.1,유튜브,정상회원,충청도,21,남성,2,70800,0,12800
10010300245,SM-A720S,Android8.0.0,네이버카페,정상회원,경상도,20,여성,1,12400,0,6400
10010300246,SM-G935S,Android8.0.0,네이버블로그,정상회원,경상도,23,남성,2,23800,0,12800
1001030025,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,24,남성,1,16400,0,6400
10010300252,SM-G960N,Android8.0.0,검색광고,정상회원,경기도,35,남성,1,15400,0,6400
10010300253,SM-N960N,Android8.1.0,유튜브,정상회원,경기도,30,여성,1,35400,0,6400
1001030026,iPhone,iOS11.4.1,구글광고,정상회원,경기도,28,남성,2,32800,0,12800
10010300260,SM-G950N,Android7.0,인스타그램,정상회원,경기도,39,남성,1,16400,0,6400
10010300262,SM-N916K,Android6.0.1,네이버블로그,정상회원,경기도,23,여성,1,16400,0,6400
10010300263,SM-G960N,Android8.0.0,네이버블로그,정상회원,경기도,35,여성,1,106400,0,6400
10010300267,SM-J111F,Android5.1.1,네이버블로그,정상회원,경기도,28,여성,1,11400,0,6400
10010300269,SM-G950N,Android7.0,다음카페,정상회원,경기도,22,남성,2,121800,0,12800
10010300270,SM-J111F,Android5.1.1,네이버블로그,정상회원,경기도,24,남성,1,11400,0,6400
10010300271,iPhone,iOS11.4.1,유튜브,정상회원,경기도,37,남성,1,11400,0,6400
10010300272,iPhone,iOS12.0,네이버블로그,정상회원,경기도,21,남성,1,706400,0,6400
10010300274,SM-G950N,Android7.0,네이버블로그,정상회원,경기도,25,여성,1,51400,0,6400
10010300276,SM-G935S,Android8.0.0,인스타그램,정상회원,경기도,30,,1,26400,0,6400
10010300277,SM-G950N,Android7.0,네이버카페,정상회원,경기도,28,남성,2,27800,0,12800
10010300278,SM-N916K,Android6.0.1,유튜브,정상회원,경기도,24,남성,2,82800,0,12800
10010300279,SM-J111F,Android5.1.1,유튜브,정상회원,경기도,27,남성,1,16400,0,6400
1001030028,SM-J111F,Android5.1.1,유튜브,정상회원,경기도,27,여성,3,798200,0,19200
10010300281,LM-G710N,Android8.0.0,유튜브,정상회원,경기도,22,남성,1,26400,0,6400
10010300282,SM-N920S,Android7.0,유튜브,정상회원,경기도,22,남성,1,17400,0,6400
10010300283,iPhone,iOS11.4.1,유튜브,정상회원,경기도,23,,2,487800,0,12800
10010300287,SM-G930K,Android8.0.0,유튜브,정상회원,경기도,23,남성,1,56400,0,6400
1001030029,SM-G930K,Android8.0.0,유튜브,정상회원,경기도,22,여성,1,11400,0,6400
10010300290,SM-N916K,Android6.0.1,유튜브,정상회원,경기도,20,남성,1,11400,0,6400
10010300291,SM-G935S,Android8.0.0,유튜브,정상회원,경기도,24,남성,1,16400,0,6400
10010300292,SM-A720S,Android8.0.0,유튜브,정상회원,경기도,40,남성,1,21400,0,6400
10010300293,SM-G930K,Android8.0.0,유튜브,정상회원,경기도,25,남성,1,16400,0,6400
10010300296,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,31,남성,2,97800,0,12800
10010300297,SM-G930K,Android8.0.0,유튜브,정상회원,경기도,21,여성,2,162800,0,12800
10010300298,SM-N916K,Android6.0.1,유튜브,정상회원,경기도,21,남성,1,18400,0,6400
1001030051,iPhone,iOS12.0,유튜브,정상회원,경기도,24,남성,1,34800,0,1800
1.00103E+11,SM-N920S,Android7.0,유튜브,정상회원,경기도,22,,2,153600,0,3600
1.00103E+11,SM-J111F,Android5.1.1,유튜브,정상회원,경상도,23,여성,1,7800,0,1800
1.00103E+11,SM-J111F,Android5.1.1,유튜브,정상회원,경상도,25,남성,1,11800,0,1800
10010300511,SM-A720S,Android8.0.0,유튜브,정상회원,경상도,23,여성,2,68600,0,3600
1.00103E+11,SM-N935S,Android7.0,유튜브,정상회원,경기도,47,여성,1,26800,0,1800
10010300512,SM-N916K,Android6.0.1,유튜브,정상회원,경기도,26,남성,1,31800,0,1800
1.00103E+11,iPhone,iOS11.4.1,유튜브,정상회원,경기도,48,남성,1,6800,0,1800
1.00103E+11,SM-N935S,Android7.0,유튜브,정상회원,서울시,29,,1,11800,0,1800
1.00103E+11,SM-P580,Android7.0,유튜브,정상회원,서울시,22,남성,2,58600,0,3600
1.00103E+11,SM-A720S,Android8.0.0,유튜브,정상회원,서울시,20,남성,1,11800,0,1800
1.00103E+11,SM-N920S,Android7.0,유튜브,정상회원,서울시,32,남성,1,6800,0,1800
1.00103E+11,SM-G960N,Android8.0.0,유튜브,정상회원,경기도,21,남성,1,351800,0,1800
1.00103E+11,SM-P580,Android7.0,유튜브,정상회원,경기도,25,남성,1,6800,0,1800
1.00103E+11,SM-G965N,Android8.0.0,유튜브,정상회원,전라도,30,남성,2,101800,-1,1800
1.00103E+11,SM-N916K,Android6.0.1,유튜브,정상회원,전라도,28,남성,1,101800,0,1800
1.00103E+11,SM-G965N,Android8.0.0,유튜브,정상회원,경기도,23,여성,1,10800,0,1800
1.00103E+11,LM-G710N,Android8.0.0,유튜브,정상회원,경기도,26,여성,1,21800,0,1800
1.00103E+11,SM-N916K,Android6.0.1,유튜브,정상회원,경기도,26,남성,1,6800,0,1800
1.00103E+11,SM-N920S,Android7.0,유튜브,정상회원,경상도,30,남성,1,31800,0,1800
10010300517,SM-G965N,Android8.0.0,유튜브,정상회원,경상도,29,남성,2,28600,0,3600
1.00103E+11,SM-N916K,Android6.0.1,유튜브,정상회원,경상도,44,여성,1,71800,0,1800
1.00103E+11,iPhone,iOS11.4.1,유튜브,정상회원,경상도,26,여성,1,7800,0,1800
1.00103E+11,SM-G930K,Android7.0,유튜브,정상회원,경상도,20,남성,3,140400,0,5400
1.00103E+11,SM-J111F,Android5.1.1,유튜브,정상회원,경상도,20,남성,1,6800,0,1800
1.00103E+11,SM-G930K,Android7.0,인스타그램,정상회원,경상도,20,여성,1,6800,0,1800
1.00103E+11,SM-J111F,Android5.1.1,유튜브,정상회원,전라도,30,여성,1,12800,0,1800
1.00103E+11,iPhone,iOS11.4,구글광고,정상회원,경상도,30,남성,3,3335400,0,5400
1.00103E+11,SM-N950N,Android8.0.0,검색광고,정상회원,경상도,39,남성,1,6800,0,1800
10010300523,iPhone,iOS11.4.1,인스타그램,정상회원,경상도,27,남성,1,16800,0,1800
10010300524,SM-J111F,Android5.1.1,네이버블로그,정상회원,서울시,31,남성,1,13800,0,1800
10010300525,SM-J111F,Android5.1.1,네이버블로그,정상회원,서울시,31,여성,1,6800,0,1800
10010300530,LM-G710N,Android8.0.0,검색광고,정상회원,서울시,20,남성,1,21800,0,1800
10010300531,iPhone,iOS12.0,검색광고,정상회원,경상도,36,여성,1,51800,0,1800
10010300534,SM-G960N,Android8.0.0,네이버카페,정상회원,충청도,27,남성,1,6800,0,1800
10010300535,SM-A520S,Android8.0.0,유튜브,정상회원,충청도,30,남성,1,6800,0,1800
10010300543,iPhone,iOS11.4.1,인스타그램,정상회원,충청도,28,여성,1,21800,0,1800
10010300544,SM-G960N,Android8.0.0,유튜브,정상회원,충청도,27,여성,1,11800,0,1800
10010300545,SM-A520S,Android8.0.0,검색광고,정상회원,경기도,48,여성,1,11800,0,1800
10010300546,SM-J730K,Android7.0,네이버블로그,정상회원,경기도,24,남성,1,111800,0,1800
10010300547,SM-G960N,Android8.0.0,검색광고,정상회원,전라도,23,남성,1,11800,0,1800
1001030055,SM-P580,Android7.0,인스타그램,정상회원,전라도,34,남성,1,16800,0,1800
10010300550,SM-N935S,Android7.0,인스타그램,정상회원,서울시,23,,1,21800,0,1800
10010300551,iPhone,iOS12.0,네이버블로그,정상회원,서울시,24,남성,1,51800,0,1800
10010300552,SM-N950N,Android8.0.0,유튜브,정상회원,서울시,26,남성,1,51800,0,1800
10010300565,SM-G930S,Android8.0.0,검색광고,정상회원,경기도,23,남성,1,101800,0,1800
10010300567,SM-J730K,Android7.0,유튜브,탈퇴,경기도,31,,1,6800,0,1800
10010300572,SM-G930S,Android8.0.0,네이버블로그,정상회원,경기도,22,남성,1,10800,0,1800
10010300573,SM-J111F,Android5.1.1,검색광고,정상회원,경기도,37,남성,1,13800,0,1800
10010300574,LM-G710N,Android8.0.0,유튜브,정상회원,경기도,31,,1,6800,0,1800
10010300575,SM-J111F,Android5.1.1,네이버블로그,정상회원,경기도,34,,1,10800,0,1800
10010300579,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,26,여성,2,107600,0,3600
10010300582,iPhone,iOS11.4.1,페이스북,정상회원,경기도,26,남성,1,6800,0,1800
10010300588,iPhone,iOS11.4,네이버블로그,정상회원,경상도,28,남성,1,21800,0,1800
10010300597,SM-N935S,Android7.0,유튜브,정상회원,경상도,31,남성,1,21800,0,1800
10010301110,LGM-G600K,Android7.0,네이버블로그,정상회원,경상도,23,남성,1,16700,0,6700
1.00103E+11,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,31,남성,1,26700,0,6700
1.00103E+11,SM-N950N,Android8.0.0,네이버블로그,정상회원,경상도,21,남성,1,35700,0,6700
1.00103E+11,SM-G960N,Android8.0.0,유튜브,정상회원,충청도,45,남성,1,56700,0,6700
1.00103E+11,iPhone,iOS11.4.1,유튜브,정상회원,충청도,33,남성,1,36700,0,6700
1.00103E+11,SM-G960N,Android8.0.0,유튜브,정상회원,서울시,28,남성,1,306700,0,6700
1.00103E+11,LGM-G600K,Android7.0,네이버블로그,정상회원,서울시,24,남성,1,21700,0,6700
1.00103E+11,iPhone,iOS11.4,유튜브,정상회원,서울시,31,여성,1,21700,0,6700
1.00103E+11,SM-N935S,Android7.0,유튜브,정상회원,서울시,23,남성,1,11700,0,6700
1.00103E+11,SM-N950N,Android8.0.0,유튜브,정상회원,충청도,19,남성,1,806700,0,6700
1.00103E+11,SM-J730K,Android7.0,인스타그램,정상회원,경상도,23,남성,1,106700,0,6700
1.00103E+11,SM-G930S,Android8.0.0,네이버블로그,정상회원,경기도,29,남성,1,36700,0,6700
1.00103E+11,SM-T820,Android7.0,인스타그램,정상회원,경기도,27,남성,1,36700,0,6700
1.00103E+11,SM-G930S,Android8.0.0,유튜브,정상회원,경기도,25,여성,1,15700,0,6700
1.00103E+11,SM-N950N,Android8.0.0,인스타그램,정상회원,경기도,20,,1,21700,0,6700
1.00103E+11,SM-N950N,Android8.0.0,유튜브,정상회원,전라도,27,남성,1,36700,0,6700
1001030112,iPhone,iOS12.0,네이버블로그,정상회원,전라도,20,남성,1,0,-1,0
10010301120,iPhone,iOS11.4,네이버블로그,정상회원,전라도,25,남성,1,76700,0,6700
1.00103E+11,LGM-G600K,Android7.0,인스타그램,정상회원,전라도,26,,1,106700,0,6700
10010301131,SM-G930S,Android8.0.0,검색광고,정상회원,전라도,30,남성,1,26700,0,6700
10010301134,SM-G955N,Android8.0.0,유튜브,정상회원,전라도,28,남성,1,16700,0,6700
1001030114,SM-N950N,Android8.0.0,유튜브,정상회원,전라도,20,여성,2,120400,0,13400
10010301142,iPhone,iOS11.4.1,구글광고,정상회원,전라도,41,남성,1,11700,0,6700
1001030115,SM-N950N,Android8.0.0,네이버블로그,정상회원,전라도,22,남성,1,206700,0,6700
10010301154,SM-J730K,Android7.0,유튜브,정상회원,전라도,30,남성,1,56700,0,6700
10010301155,iPhone,iOS11.4.1,검색광고,정상회원,전라도,27,남성,1,11700,0,6700
10010301160,SM-G955N,Android8.0.0,네이버블로그,정상회원,전라도,25,남성,1,17700,0,6700
10010301169,SM-N960N,Android8.1.0,구글광고,정상회원,전라도,25,여성,1,16700,0,6700
10010301175,SM-N935S,Android7.0,구글광고,정상회원,전라도,23,남성,1,35700,0,6700
10010301184,SM-G955N,Android8.0.0,네이버카페,정상회원,전라도,39,남성,1,56700,0,6700
10010301188,SM-G955N,Android8.0.0,유튜브,정상회원,전라도,28,남성,1,39700,0,6700
10010301192,iPhone,iOS11.4,유튜브,정상회원,전라도,26,남성,1,26700,0,6700
